Data,Concurso,Num 1,Num 2,Num 3,Num 4,Num 5,Num 6
18/06/2011,1293,4,6,29,48,50,51
22/06/2011,1294,2,5,15,20,43,57
25/06/2011,1295,10,14,43,46,49,53
29/06/2011,1296,2,5,11,13,56,59
02/07/2011,1297,14,15,30,53,55,60
06/07/2011,1298,8,22,32,43,53,56
09/07/2011,1299,43,44,46,53,54,59
13/07/2011,1300,3,16,23,25,51,56
16/07/2011,1301,2,10,15,44,56,57
20/07/2011,1302,8,19,46,51,52,54
23/07/2011,1303,7,14,15,20,23,35
27/07/2011,1304,3,5,11,36,44,46
30/07/2011,1305,6,19,22,34,43,45
03/08/2011,1306,7,10,32,43,47,54
06/08/2011,1307,7,8,24,30,33,47
09/08/2011,1308,7,12,25,26,32,39
11/08/2011,1309,8,9,14,32,53,59
13/08/2011,1310,7,9,12,19,45,54
17/08/2011,1311,5,20,22,28,29,30
20/08/2011,1312,1,4,26,39,43,49
24/08/2011,1313,38,42,44,52,58,60
27/08/2011,1314,1,27,29,38,50,52
31/08/2011,1315,8,13,25,34,42,48
03/09/2011,1316,6,13,29,30,35,37
08/09/2011,1317,11,14,16,28,34,46
10/09/2011,1318,4,5,16,18,27,51
14/09/2011,1319,17,24,25,38,41,55
17/09/2011,1320,10,47,51,53,59,60
21/09/2011,1321,10,21,43,47,53,55
24/09/2011,1322,6,15,25,37,48,55
28/09/2011,1323,18,29,31,44,51,57
01/10/2011,1324,2,5,16,20,35,43
05/10/2011,1325,10,11,18,19,30,50
08/10/2011,1326,16,35,36,41,52,54
13/10/2011,1327,10,23,27,43,53,59
15/10/2011,1328,7,8,11,39,43,50
19/10/2011,1329,8,18,21,30,48,49
22/10/2011,1330,9,24,26,39,46,57
26/10/2011,1331,3,5,13,24,35,59
29/10/2011,1332,25,26,28,33,42,51
03/11/2011,1333,1,6,8,10,25,27
05/11/2011,1334,3,14,20,22,49,51
09/11/2011,1335,1,32,38,47,51,54
12/11/2011,1336,2,20,35,38,45,51
16/11/2011,1337,1,18,19,33,43,60
19/11/2011,1338,7,10,14,16,54,59
23/11/2011,1339,13,21,30,36,59,60
26/11/2011,1340,1,11,20,37,40,52
30/11/2011,1341,5,7,42,46,50,60
03/12/2011,1342,19,20,31,42,51,56
07/12/2011,1343,8,19,21,36,42,59
10/12/2011,1344,7,17,19,26,40,50
14/12/2011,1345,12,32,40,47,48,59
17/12/2011,1346,9,19,45,46,54,56
20/12/2011,1347,7,12,38,39,45,56
22/12/2011,1348,9,19,20,50,51,60
24/12/2011,1349,3,4,29,36,45,55
31/12/2011,1350,13,33,36,41,50,56
04/01/2012,1351,9,18,24,35,36,59
07/01/2012,1352,3,11,13,27,32,47
11/01/2012,1353,2,8,38,42,48,49
14/01/2012,1354,11,17,24,39,46,49
18/01/2012,1355,6,13,21,22,31,46
21/01/2012,1356,1,19,24,26,52,55
25/01/2012,1357,3,15,16,35,37,47
28/01/2012,1358,6,10,12,17,28,53
01/02/2012,1359,2,16,17,25,50,54
04/02/2012,1360,23,27,30,37,38,44
08/02/2012,1361,2,12,19,22,36,58
11/02/2012,1362,25,35,42,45,52,57
15/02/2012,1363,10,13,20,40,44,53
18/02/2012,1364,2,24,26,32,35,50
22/02/2012,1365,12,27,37,44,54,59
25/02/2012,1366,2,7,13,29,38,43
01/03/2012,1367,10,21,26,29,32,38
03/03/2012,1368,5,16,24,32,38,46
07/03/2012,1369,2,4,5,27,49,59
10/03/2012,1370,3,4,8,11,47,49
14/03/2012,1371,3,36,40,46,58,60
17/03/2012,1372,7,27,39,52,55,57
21/03/2012,1373,6,21,28,31,33,43
24/03/2012,1374,14,25,28,45,53,58
28/03/2012,1375,9,11,21,49,53,54
31/03/2012,1376,2,5,12,13,25,35
04/04/2012,1377,2,5,17,18,54,59
07/04/2012,1378,5,12,36,45,50,58
11/04/2012,1379,3,14,52,55,57,60
14/04/2012,1380,11,27,30,40,44,57
18/04/2012,1381,5,13,16,17,27,55
20/04/2012,1382,7,9,23,44,46,55
25/04/2012,1383,2,18,30,31,45,56
28/04/2012,1384,27,35,36,37,42,59
02/05/2012,1385,12,28,38,39,51,56
05/05/2012,1386,18,27,32,43,50,52
09/05/2012,1387,22,29,31,43,50,54
12/05/2012,1388,1,16,28,39,44,57
16/05/2012,1389,4,19,27,28,29,31
19/05/2012,1390,7,12,19,34,40,53
23/05/2012,1391,2,8,12,28,33,43
26/05/2012,1392,4,18,24,28,39,44
30/05/2012,1393,11,16,24,35,46,50
02/06/2012,1394,5,11,17,19,44,48
06/06/2012,1395,29,48,52,54,55,58
09/06/2012,1396,3,4,7,15,27,56
13/06/2012,1397,14,32,33,40,42,51
16/06/2012,1398,34,39,43,56,57,60
20/06/2012,1399,9,26,34,43,53,54
23/06/2012,1400,11,12,25,33,48,54
27/06/2012,1401,2,9,10,21,27,38
30/06/2012,1402,13,16,20,26,39,42
04/07/2012,1403,7,8,27,31,32,51
07/07/2012,1404,3,14,17,32,37,39
11/07/2012,1405,7,10,17,24,38,57
14/07/2012,1406,18,29,31,42,43,53
18/07/2012,1407,4,19,20,24,39,43
21/07/2012,1408,6,19,26,47,50,58
25/07/2012,1409,18,29,40,42,50,54
28/07/2012,1410,8,12,32,44,46,48
01/08/2012,1411,6,8,24,37,41,45
04/08/2012,1412,13,15,33,45,54,55
07/08/2012,1413,21,37,44,46,49,57
09/08/2012,1414,26,36,40,46,49,51
11/08/2012,1415,3,19,22,24,35,49
15/08/2012,1416,5,12,45,52,56,59
18/08/2012,1417,7,8,10,12,27,56
22/08/2012,1418,17,21,30,48,52,58
25/08/2012,1419,2,11,16,18,36,45
29/08/2012,1420,19,31,39,44,53,59
01/09/2012,1421,2,5,13,17,39,44
05/09/2012,1422,3,8,21,25,27,43
08/09/2012,1423,3,7,15,29,38,60
12/09/2012,1424,7,16,29,36,38,50
15/09/2012,1425,6,15,18,24,30,44
19/09/2012,1426,8,39,44,47,53,56
22/09/2012,1427,7,15,19,34,37,55
26/09/2012,1428,9,12,22,39,48,60
29/09/2012,1429,2,19,22,30,46,52
03/10/2012,1430,5,9,13,33,40,54
06/10/2012,1431,16,24,25,42,45,59
10/10/2012,1432,4,13,14,40,46,52
13/10/2012,1433,3,18,22,34,55,58
17/10/2012,1434,4,15,45,47,50,52
20/10/2012,1435,1,13,23,24,30,57
24/10/2012,1436,22,23,26,37,38,48
27/10/2012,1437,7,14,31,33,36,49
31/10/2012,1438,2,34,35,42,43,55
03/11/2012,1439,2,6,28,36,51,56
07/11/2012,1440,17,29,36,38,53,56
10/11/2012,1441,12,13,20,30,34,49
14/11/2012,1442,12,20,32,48,52,54
17/11/2012,1443,2,5,27,28,48,55
21/11/2012,1444,5,19,32,41,49,58
24/11/2012,1445,6,13,24,32,40,51
28/11/2012,1446,1,19,28,33,39,41
01/12/2012,1447,1,25,29,36,56,60
05/12/2012,1448,2,6,18,30,52,56
08/12/2012,1449,26,27,31,38,44,45
12/12/2012,1450,2,10,11,33,52,57
15/12/2012,1451,2,14,28,50,57,58
18/12/2012,1452,6,13,25,32,47,57
20/12/2012,1453,4,27,29,41,48,52
22/12/2012,1454,14,32,33,36,41,52
31/12/2012,1455,6,8,14,26,36,40
02/01/2013,1456,15,16,34,42,46,59
05/01/2013,1457,2,4,16,33,44,51
09/01/2013,1458,2,6,30,34,35,52
12/01/2013,1459,4,14,27,38,50,52
16/01/2013,1460,31,36,44,47,49,54
19/01/2013,1461,5,9,25,27,38,40
23/01/2013,1462,13,22,28,29,40,48
26/01/2013,1463,2,24,32,50,54,59
30/01/2013,1464,6,11,16,26,44,53
02/02/2013,1465,4,6,13,34,37,51
06/02/2013,1466,23,24,26,41,52,53
09/02/2013,1467,1,2,10,19,20,37
13/02/2013,1468,4,13,35,54,56,58
16/02/2013,1469,2,34,36,38,51,55
20/02/2013,1470,10,25,33,36,40,58
23/02/2013,1471,12,18,23,25,45,50
27/02/2013,1472,2,12,33,57,58,60
02/03/2013,1473,1,2,3,11,28,43
06/03/2013,1474,12,13,37,44,48,51
09/03/2013,1475,4,10,26,37,47,57
13/03/2013,1476,3,4,46,50,56,59
16/03/2013,1477,10,27,37,40,47,55
20/03/2013,1478,21,48,50,54,57,60
23/03/2013,1479,9,14,21,26,36,52
27/03/2013,1480,17,27,28,40,44,55
30/03/2013,1481,6,9,11,34,41,53
03/04/2013,1482,1,35,39,53,55,56
06/04/2013,1483,17,20,24,29,49,53
10/04/2013,1484,4,27,30,36,54,59
13/04/2013,1485,1,6,10,34,40,54
17/04/2013,1486,4,9,17,23,28,53
20/04/2013,1487,4,22,25,38,45,51
24/04/2013,1488,1,15,24,26,28,48
27/04/2013,1489,1,3,31,32,43,52
02/05/2013,1490,6,26,45,50,56,60
04/05/2013,1491,4,9,18,44,46,48
08/05/2013,1492,7,12,24,27,30,49
11/05/2013,1493,2,14,24,28,35,50
15/05/2013,1494,4,13,14,44,49,57
18/05/2013,1495,14,18,28,41,47,54
22/05/2013,1496,4,5,7,27,45,58
25/05/2013,1497,6,11,27,40,46,49
29/05/2013,1498,8,22,26,33,37,54
01/06/2013,1499,10,18,31,43,57,59
05/06/2013,1500,1,7,13,29,37,54
08/06/2013,1501,6,22,43,51,52,57
12/06/2013,1502,3,4,16,22,36,42
15/06/2013,1503,2,10,12,30,41,42
19/06/2013,1504,1,2,6,9,16,32
22/06/2013,1505,3,14,18,34,42,49
26/06/2013,1506,24,46,50,51,52,56
29/06/2013,1507,17,18,30,35,39,58
03/07/2013,1508,1,6,27,46,51,59
06/07/2013,1509,1,8,17,44,46,53
10/07/2013,1510,4,8,17,29,31,45
13/07/2013,1511,11,28,35,42,46,58
17/07/2013,1512,17,28,31,56,57,58
20/07/2013,1513,16,17,23,42,59,60
24/07/2013,1514,4,13,14,18,49,59
27/07/2013,1515,4,18,20,34,45,60
31/07/2013,1516,7,17,38,45,52,56
03/08/2013,1517,8,9,28,41,48,55
06/08/2013,1518,5,6,15,23,56,59
08/08/2013,1519,7,31,35,36,46,48
10/08/2013,1520,11,14,18,30,33,39
14/08/2013,1521,5,8,23,32,33,56
17/08/2013,1522,22,25,31,39,41,44
21/08/2013,1523,2,12,40,46,52,53
24/08/2013,1524,2,26,30,35,46,54
28/08/2013,1525,10,16,28,47,51,59
31/08/2013,1526,16,32,36,42,44,48
04/09/2013,1527,4,13,15,19,36,58
06/09/2013,1528,11,15,17,34,35,49
11/09/2013,1529,10,16,28,33,48,53
14/09/2013,1530,12,13,24,41,42,44
18/09/2013,1531,2,11,23,31,42,44
21/09/2013,1532,13,21,29,34,47,57
25/09/2013,1533,1,12,28,29,34,48
28/09/2013,1534,8,9,25,41,54,55
02/10/2013,1535,13,18,29,32,50,58
05/10/2013,1536,6,10,33,50,51,56
09/10/2013,1537,23,27,35,52,53,57
11/10/2013,1538,8,10,20,26,49,58
16/10/2013,1539,3,17,27,32,47,54
19/10/2013,1540,5,24,37,44,49,58
23/10/2013,1541,7,11,12,30,39,57
26/10/2013,1542,7,15,20,23,30,41
30/10/2013,1543,2,21,30,35,45,50
01/11/2013,1544,4,6,11,24,45,48
06/11/2013,1545,4,17,38,44,53,60
09/11/2013,1546,2,9,10,18,21,28
13/11/2013,1547,19,41,42,44,47,54
16/11/2013,1548,10,12,16,20,32,53
20/11/2013,1549,9,13,21,27,36,56
23/11/2013,1550,2,15,19,21,23,38
27/11/2013,1551,7,18,24,26,39,46
30/11/2013,1552,20,21,22,29,46,60
04/12/2013,1553,30,32,49,50,52,53
07/12/2013,1554,2,5,23,33,52,59
11/12/2013,1555,1,4,7,10,11,52
14/12/2013,1556,4,16,18,31,45,46
17/12/2013,1557,7,15,17,31,42,54
19/12/2013,1558,8,12,16,29,37,58
21/12/2013,1559,20,30,36,38,47,53
31/12/2013,1560,23,26,28,54,55,60
02/01/2014,1561,10,12,23,37,47,51
04/01/2014,1562,1,6,13,20,36,43
09/01/2014,1563,25,38,44,46,53,54
11/01/2014,1564,18,37,39,41,43,51
15/01/2014,1565,5,6,11,32,36,60
18/01/2014,1566,2,15,30,38,48,53
22/01/2014,1567,19,24,25,28,42,58
25/01/2014,1568,5,15,18,31,42,53
29/01/2014,1569,15,18,24,42,46,56
01/02/2014,1570,3,29,32,46,55,60
05/02/2014,1571,20,27,42,45,46,47
08/02/2014,1572,7,16,21,35,36,38
12/02/2014,1573,6,27,28,33,46,48
15/02/2014,1574,1,4,5,14,45,56
19/02/2014,1575,13,15,21,26,30,46
22/02/2014,1576,11,14,25,32,51,59
26/02/2014,1577,3,6,30,37,53,56
01/03/2014,1578,25,34,40,49,51,60
05/03/2014,1579,1,6,14,17,33,36
08/03/2014,1580,14,15,25,30,31,34
12/03/2014,1581,1,4,13,17,38,48
15/03/2014,1582,2,9,17,18,45,47
19/03/2014,1583,3,22,27,28,50,54
22/03/2014,1584,3,22,27,28,49,55
26/03/2014,1585,8,39,43,46,47,58
29/03/2014,1586,8,19,21,30,52,56
02/04/2014,1587,23,29,32,36,45,49
05/04/2014,1588,4,5,11,19,41,51
09/04/2014,1589,7,20,34,40,44,55
12/04/2014,1590,4,10,23,33,38,55
16/04/2014,1591,31,36,38,41,42,49
19/04/2014,1592,4,9,17,18,21,38
23/04/2014,1593,6,7,8,23,43,53
26/04/2014,1594,2,5,8,42,46,59
30/04/2014,1595,1,5,7,10,12,45
03/05/2014,1596,5,10,16,44,50,52
07/05/2014,1597,29,31,36,42,47,53
10/05/2014,1598,3,10,15,35,36,58
14/05/2014,1599,9,23,32,35,46,57
17/05/2014,1600,8,10,24,45,56,60
21/05/2014,1601,8,12,22,35,40,44
24/05/2014,1602,13,20,27,31,53,60
28/05/2014,1603,2,21,24,27,40,51
31/05/2014,1604,9,19,21,30,31,42
04/06/2014,1605,1,15,37,42,46,54
07/06/2014,1606,7,31,32,41,51,52
11/06/2014,1607,5,6,17,43,54,59
14/06/2014,1608,2,6,13,26,53,60
18/06/2014,1609,1,4,9,35,36,53
21/06/2014,1610,24,28,47,50,51,58
25/06/2014,1611,6,13,17,36,42,51
28/06/2014,1612,4,18,31,44,46,49
02/07/2014,1613,14,17,21,27,43,49
05/07/2014,1614,5,20,26,31,33,44
09/07/2014,1615,28,31,40,42,46,58
12/07/2014,1616,3,23,26,31,47,54
16/07/2014,1617,9,20,24,43,51,52
19/07/2014,1618,5,8,17,42,46,47
23/07/2014,1619,13,23,27,34,38,57
26/07/2014,1620,10,22,24,38,39,49
30/07/2014,1621,4,5,7,21,45,53
02/08/2014,1622,33,43,49,50,56,59
05/08/2014,1623,2,27,32,41,47,58
07/08/2014,1624,11,22,36,40,45,52
09/08/2014,1625,3,5,14,35,43,52
13/08/2014,1626,20,26,32,41,45,57
16/08/2014,1627,26,29,34,38,50,60
20/08/2014,1628,4,20,24,35,47,59
23/08/2014,1629,1,7,30,43,44,54
27/08/2014,1630,4,29,44,47,48,60
30/08/2014,1631,6,18,24,27,56,59
03/09/2014,1632,1,2,11,13,36,49
06/09/2014,1633,9,10,23,33,44,51
10/09/2014,1634,8,23,28,30,32,51
13/09/2014,1635,19,26,33,35,51,52
17/09/2014,1636,1,5,24,47,55,56
20/09/2014,1637,1,2,38,41,42,58
24/09/2014,1638,16,29,34,35,49,51
27/09/2014,1639,2,6,18,23,31,46
01/10/2014,1640,23,29,30,33,46,51
04/10/2014,1641,3,23,42,43,47,60
08/10/2014,1642,16,19,20,28,37,60
11/10/2014,1643,10,13,16,22,34,60
15/10/2014,1644,8,18,21,31,37,38
18/10/2014,1645,19,23,34,40,41,58
22/10/2014,1646,12,17,23,38,53,54
25/10/2014,1647,15,16,18,20,22,48
29/10/2014,1648,24,33,38,42,44,54
01/11/2014,1649,17,23,29,38,57,60
05/11/2014,1650,8,27,35,38,41,44
08/11/2014,1651,7,24,26,28,44,57
12/11/2014,1652,1,21,22,27,32,45
14/11/2014,1653,7,16,33,42,50,58
19/11/2014,1654,7,24,28,46,53,56
22/11/2014,1655,4,6,11,43,54,56
26/11/2014,1656,7,10,14,37,45,54
29/11/2014,1657,7,11,19,23,40,49
03/12/2014,1658,4,10,20,33,37,49
06/12/2014,1659,8,17,34,38,42,51
10/12/2014,1660,13,16,27,43,48,58
13/12/2014,1661,10,14,25,29,33,57
17/12/2014,1662,18,20,27,40,49,55
20/12/2014,1663,8,21,23,29,36,48
24/12/2014,1664,1,5,11,16,20,56
31/12/2014,1665,1,2,23,27,45,51
03/01/2015,1666,7,12,24,44,51,56
07/01/2015,1667,5,40,47,52,55,57
10/01/2015,1668,28,29,31,45,48,49
14/01/2015,1669,1,17,19,30,33,47
17/01/2015,1670,21,27,31,45,55,56
21/01/2015,1671,1,3,5,10,20,42
24/01/2015,1672,5,10,23,24,35,47
28/01/2015,1673,22,30,42,50,58,59
31/01/2015,1674,3,18,34,35,36,56
04/02/2015,1675,1,2,11,37,48,51
07/02/2015,1676,10,15,28,33,51,52
11/02/2015,1677,9,11,17,19,35,52
14/02/2015,1678,1,2,27,28,46,47
18/02/2015,1679,23,37,38,46,47,51
21/02/2015,1680,1,6,8,11,33,50
25/02/2015,1681,7,13,35,37,39,51
28/02/2015,1682,4,12,32,33,34,48
04/03/2015,1683,9,12,18,31,39,50
07/03/2015,1684,3,18,31,39,46,51
11/03/2015,1685,9,14,37,44,46,55
14/03/2015,1686,15,24,37,46,49,58
18/03/2015,1687,18,23,30,32,42,56
21/03/2015,1688,2,5,13,27,41,53
25/03/2015,1689,21,24,26,35,45,53
28/03/2015,1690,1,10,24,39,45,58
01/04/2015,1691,11,13,14,27,44,56
04/04/2015,1692,5,15,18,19,21,38
08/04/2015,1693,20,29,34,37,45,57
11/04/2015,1694,24,36,38,43,44,58
15/04/2015,1695,1,12,17,31,37,46
18/04/2015,1696,8,23,30,51,53,58
22/04/2015,1697,11,13,24,28,44,45
25/04/2015,1698,1,6,10,30,33,38
29/04/2015,1699,15,18,41,48,50,58
02/05/2015,1700,3,9,18,32,40,56
05/05/2015,1701,17,19,33,35,39,52
07/05/2015,1702,3,23,26,35,39,49
09/05/2015,1703,1,7,11,32,51,59
13/05/2015,1704,25,27,29,37,50,51
16/05/2015,1705,12,31,34,36,48,56
20/05/2015,1706,7,16,20,27,36,52
23/05/2015,1707,17,29,32,38,45,50
27/05/2015,1708,7,19,30,35,42,47
30/05/2015,1709,7,21,28,56,58,59
03/06/2015,1710,22,26,38,39,45,50
06/06/2015,1711,2,12,19,29,50,59
10/06/2015,1712,3,10,16,23,27,29
13/06/2015,1713,2,8,24,36,51,52
17/06/2015,1714,16,20,35,40,53,60
20/06/2015,1715,2,25,36,41,42,53
24/06/2015,1716,2,9,16,37,44,58
27/06/2015,1717,4,30,31,32,47,53
01/07/2015,1718,1,22,31,34,44,54
04/07/2015,1719,18,23,31,39,49,57
07/07/2015,1720,4,12,19,33,36,38
09/07/2015,1721,9,23,39,41,49,58
11/07/2015,1722,14,27,30,46,52,60
15/07/2015,1723,27,33,37,39,58,60
18/07/2015,1724,16,18,26,30,31,34
22/07/2015,1725,3,10,42,49,54,57
25/07/2015,1726,4,6,19,20,40,41
29/07/2015,1727,3,8,28,39,42,59
01/08/2015,1728,7,14,23,43,44,53
04/08/2015,1729,1,10,17,24,42,51
06/08/2015,1730,5,18,27,43,49,59
08/08/2015,1731,25,34,38,45,53,60
12/08/2015,1732,3,5,9,14,41,46
15/08/2015,1733,12,17,25,29,41,52
19/08/2015,1734,6,16,33,34,45,46
22/08/2015,1735,12,13,24,29,32,41
26/08/2015,1736,5,8,42,50,51,59
29/08/2015,1737,12,28,37,46,48,53
02/09/2015,1738,9,10,17,32,34,46
05/09/2015,1739,10,15,25,38,47,53
09/09/2015,1740,15,18,20,32,48,49
12/09/2015,1741,11,19,21,23,27,52
16/09/2015,1742,4,10,29,31,34,35
19/09/2015,1743,9,12,14,29,42,56
23/09/2015,1744,9,13,18,47,52,60
26/09/2015,1745,6,18,37,40,41,58
30/09/2015,1746,6,33,34,48,53,59
03/10/2015,1747,2,10,13,41,49,53
07/10/2015,1748,3,13,14,29,33,43
10/10/2015,1749,15,17,20,31,41,48
13/10/2015,1750,15,22,23,42,51,57
15/10/2015,1751,9,36,37,53,55,60
17/10/2015,1752,8,15,29,35,45,54
21/10/2015,1753,20,27,30,31,40,53
24/10/2015,1754,2,5,8,18,30,48
28/10/2015,1755,6,13,14,28,35,45
31/10/2015,1756,13,25,28,37,43,56
04/11/2015,1757,6,11,16,23,36,42
07/11/2015,1758,2,14,21,22,51,60
10/11/2015,1759,10,24,25,36,47,48
13/11/2015,1760,9,10,36,50,53,55
14/11/2015,1761,26,32,42,45,55,59
18/11/2015,1762,9,12,15,21,31,36
21/11/2015,1763,6,7,29,39,41,55
25/11/2015,1764,1,6,28,37,56,58
28/11/2015,1765,22,23,41,46,53,60
02/12/2015,1766,16,26,35,39,44,45
05/12/2015,1767,5,7,11,34,35,50
09/12/2015,1768,32,37,44,47,54,60
12/12/2015,1769,11,26,27,30,34,41
16/12/2015,1770,2,20,27,28,32,38
19/12/2015,1771,12,19,27,39,41,45
22/12/2015,1772,15,30,39,41,45,59
24/12/2015,1773,1,12,20,30,52,60
26/12/2015,1774,2,18,31,42,51,56
31/12/2015,1775,10,11,14,19,39,48
02/01/2016,1776,4,19,38,44,52,55
06/01/2016,1777,4,10,38,40,45,48
09/01/2016,1778,12,25,30,39,56,57
12/01/2016,1779,6,20,22,31,33,34
14/01/2016,1780,1,8,22,49,52,53
16/01/2016,1781,6,18,34,47,52,57
20/01/2016,1782,4,6,16,18,21,38
23/01/2016,1783,4,15,26,30,54,55
27/01/2016,1784,5,11,27,41,42,54
30/01/2016,1785,2,6,8,21,25,34
02/02/2016,1786,1,5,13,25,26,29
04/02/2016,1787,3,13,42,45,56,59
06/02/2016,1788,6,25,43,57,58,59
10/02/2016,1789,11,13,26,27,28,50
13/02/2016,1790,12,18,46,50,53,55
17/02/2016,1791,2,16,17,18,41,47
20/02/2016,1792,13,14,22,54,56,58
24/02/2016,1793,1,5,34,37,40,60
27/02/2016,1794,30,42,47,50,55,58
02/03/2016,1795,22,23,34,48,53,54
05/03/2016,1796,2,13,14,35,54,57
08/03/2016,1797,2,9,23,28,45,53
10/03/2016,1798,1,3,4,39,51,53
12/03/2016,1799,6,11,16,19,31,56
16/03/2016,1800,6,19,34,43,45,54
19/03/2016,1801,2,6,13,14,17,44
23/03/2016,1802,4,8,29,38,49,50
26/03/2016,1803,20,21,28,48,50,59
30/03/2016,1804,17,22,27,31,49,57
02/04/2016,1805,11,20,35,42,55,58
06/04/2016,1806,1,15,16,22,25,43
09/04/2016,1807,2,14,20,25,41,45
13/04/2016,1808,9,12,23,24,46,54
16/04/2016,1809,1,10,25,43,50,56
20/04/2016,1810,5,17,32,35,37,57
23/04/2016,1811,20,23,32,34,37,45
27/04/2016,1812,9,11,13,15,19,51
30/04/2016,1813,9,11,27,46,51,53
03/05/2016,1814,8,11,25,39,41,60
05/05/2016,1815,5,10,12,22,28,46
07/05/2016,1816,1,4,26,39,47,55
11/05/2016,1817,2,6,10,15,53,56
14/05/2016,1818,17,18,26,30,33,37
18/05/2016,1819,3,19,23,27,40,45
21/05/2016,1820,19,22,31,36,52,53
25/05/2016,1821,1,22,26,43,50,53
28/05/2016,1822,4,9,21,34,54,59
01/06/2016,1823,5,6,12,19,30,60
04/06/2016,1824,10,11,21,50,51,54
07/06/2016,1825,17,19,32,43,48,51
09/06/2016,1826,26,33,42,43,53,54
11/06/2016,1827,6,11,32,40,48,59
15/06/2016,1828,7,13,24,30,32,53
18/06/2016,1829,3,7,29,37,54,60
22/06/2016,1830,15,27,28,32,48,55
25/06/2016,1831,14,34,46,47,56,57
29/06/2016,1832,2,3,7,16,27,42
02/07/2016,1833,2,17,22,24,48,51
06/07/2016,1834,8,28,36,47,50,58
09/07/2016,1835,8,15,18,45,59,60
12/07/2016,1836,41,44,48,50,54,57
14/07/2016,1837,5,8,24,30,57,59
16/07/2016,1838,7,22,28,32,56,58
20/07/2016,1839,15,17,33,41,47,48
23/07/2016,1840,3,6,13,38,49,51
27/07/2016,1841,16,18,22,24,34,43
30/07/2016,1842,8,26,28,33,41,54
03/08/2016,1843,3,4,37,39,48,50
06/08/2016,1844,3,9,13,29,30,51
09/08/2016,1845,6,24,26,30,34,49
11/08/2016,1846,1,6,45,49,50,57
13/08/2016,1847,9,40,41,50,55,58
17/08/2016,1848,3,5,11,27,35,44
20/08/2016,1849,23,24,32,38,40,41
24/08/2016,1850,8,18,21,22,35,37
27/08/2016,1851,13,17,29,45,49,50
31/08/2016,1852,1,2,34,39,41,45
03/09/2016,1853,25,30,31,34,43,59
08/09/2016,1854,6,10,15,24,38,39
10/09/2016,1855,2,9,14,22,32,37
14/09/2016,1856,13,23,25,35,52,53
17/09/2016,1857,22,28,30,33,55,59
20/09/2016,1858,1,13,14,21,26,51
22/09/2016,1859,10,30,36,40,44,60
24/09/2016,1860,2,4,9,35,45,60
28/09/2016,1861,2,8,35,42,49,56
01/10/2016,1862,16,23,45,56,58,59
05/10/2016,1863,4,5,14,37,40,60
08/10/2016,1864,1,5,31,32,37,42
13/10/2016,1865,14,17,36,38,44,60
15/10/2016,1866,3,10,17,21,22,43
18/10/2016,1867,1,5,23,25,28,31
20/10/2016,1868,11,23,24,26,40,52
22/10/2016,1869,18,20,30,32,33,40
26/10/2016,1870,3,11,17,33,52,58
29/10/2016,1871,11,13,25,39,46,56
03/11/2016,1872,5,25,28,41,53,54
05/11/2016,1873,10,28,37,43,44,47
08/11/2016,1874,1,45,47,52,53,55
10/11/2016,1875,7,18,39,41,44,51
12/11/2016,1876,13,16,23,24,32,35
16/11/2016,1877,12,16,26,40,56,57
19/11/2016,1878,5,10,20,57,58,59
23/11/2016,1879,5,16,19,37,51,56
26/11/2016,1880,3,10,30,44,53,56
30/11/2016,1881,9,10,19,35,37,41
03/12/2016,1882,16,27,28,47,59,60
07/12/2016,1883,1,4,23,32,38,59
10/12/2016,1884,7,14,18,23,32,59
14/12/2016,1885,3,7,15,40,45,54
17/12/2016,1886,11,23,34,41,46,56
20/12/2016,1887,1,10,17,18,45,48
22/12/2016,1888,16,23,25,28,30,44
24/12/2016,1889,5,11,22,24,51,53
31/12/2016,1890,1,3,19,23,47,58
04/01/2017,1891,6,17,22,30,37,50
07/01/2017,1892,16,17,19,28,45,58
11/01/2017,1893,21,31,35,53,54,57
14/01/2017,1894,2,3,5,10,15,34
18/01/2017,1895,3,6,14,15,21,25
21/01/2017,1896,9,22,25,47,52,58
25/01/2017,1897,12,34,45,53,55,58
28/01/2017,1898,20,23,35,36,44,48
01/02/2017,1899,8,11,27,28,43,46
04/02/2017,1900,11,12,26,30,37,53
08/02/2017,1901,2,7,9,18,21,25
11/02/2017,1902,9,10,15,28,43,45
15/02/2017,1903,12,15,18,21,51,56
18/02/2017,1904,29,35,43,54,56,57
21/02/2017,1905,6,27,33,39,40,60
23/02/2017,1906,3,25,35,38,44,48
25/02/2017,1907,4,10,13,23,27,57
01/03/2017,1908,11,40,43,45,47,57
04/03/2017,1909,6,9,15,22,39,48
08/03/2017,1910,16,18,23,30,32,33
11/03/2017,1911,10,13,33,35,36,42
15/03/2017,1912,4,14,17,43,52,56
18/03/2017,1913,16,29,33,39,42,44
22/03/2017,1914,2,20,21,33,48,57
25/03/2017,1915,3,9,18,23,50,52
29/03/2017,1916,4,21,25,33,36,46
01/04/2017,1917,16,17,20,22,38,50
05/04/2017,1918,11,28,37,45,54,60
08/04/2017,1919,25,31,33,39,43,45
12/04/2017,1920,10,15,16,19,28,35
15/04/2017,1921,20,22,36,38,41,43
19/04/2017,1922,9,34,42,45,46,59
22/04/2017,1923,12,16,30,52,53,58
26/04/2017,1924,1,17,38,43,45,47
29/04/2017,1925,2,3,14,20,30,46
03/05/2017,1926,5,11,13,19,30,31
